Reittitunnus	Nimi	Japi_id	Pono	Jakelukohde	Elementtinumero	KRD_Vyohyke	I_koordinatti	P_koordinatti	Japityyppi	Matkajapille	Hissi	Kerros	jnro	Jakti Internal Sequence
6210014	Nahkurinkatu 1 A 4	5402869	62100	3556531	704017	3	3297305	6992057	4080	0			23960	4
6210014	Nahkurinkatu 1 B 5	5402870	62100	3556531	704017	3	3297305	6992057	4080	0			23970	5
6210014	Nahkurinkatu 1 B 6	5402871	62100	3556531	704017	3	3297305	6992057	4080	0			23980	6
6210014	Nahkurinkatu 1 B 7	5402872	62100	3556531	704017	3	3297305	6992057	4080	0			23990	7
6210014	Nahkurinkatu 1 B 8	5402873	62100	3556531	704017	3	3297305	6992057	4080	0			24000	8
6210014	Poutuntie 84	3790330	62100	2925154	704017	3	3297205	6992102	4080	0			24020	1
6210014	Poutuntie 30	2153854	62100	972021	704017	3	3297267	6992020	4080	0			24040	1
6210002	Vanhatie 141	4049376	62100	2937772	S252150	3	3298928	6993986	4080	0			24080	1
6210002	Vanhatie 143	1948978	62100	844710	S252150	3	3298936	6994043	4080	0			24100	1
6210002	Vanhatie 145	1948980	62100	844710	S252150	3	3298936	6994043	4080	0			24110	2
6210002	Vanhatie 163	4371786	62100	3042308	S252150	3	3299012	6994281	4080	0			24130	1
6210002	Vanhatie 169	5414767	62100	3559611	S252150	3	3299040	6994383	4080	0			24150	1
6210002	Vanhatie 235	1948981	62100	2937773	S252150	3	3299071	6994858	4080	0			24170	1
6210002	Vanhatie 304	1948982	62100	844714	S252150	3	3299371	6995430	4080	0			24190	1
6210002	Vanhatie 278	4000599	62100	844715	S252150	3	3299133	6995293	4080	0			24210	1
6210002	Vanhatie 276	1948983	62100	844715	S252150	3	3299133	6995293	4080	0			24220	2
6210002	Vanhatie 212	5500424	62100	3582975	S252150	3	3299021	6994669	4080	0			24240	1
6210002	Vanhatie 132	1948979	62100	844711	S252150	3	3298930	6993894	5009	0			24260	1
6210002	Vanhatie 24	1948985	62100	844718	S252150	3	3298790	6993177	4080	0			24280	1
6210002	Vanhatie 22	1948986	62100	844718	S252150	3	3298790	6993177	4080	0			24290	2
6210002	Vanhatie 20	1948987	62100	844719	S252150	3	3298796	6993105	4080	0			24310	1
6210002	Vanhatie 13	2311959	62100	1074425	S252150	3	3298747	6992915	4080	0			24330	1
6210002	Vanhatie 11	2311960	62100	1074425	S252150	3	3298747	6992915	4080	0			24340	2
6210002	Vanhatie 12	2311961	62100	1074425	S252150	3	3298747	6992915	4080	0			24350	3
6210002	Vanhatie 14	2311962	62100	1074425	S252150	3	3298747	6992915	4080	0			24360	4
6210002	Vanhatie 10	4966597	62100	1074425	S252150	3	3298729	6992833	4080	0			24370	1
6210002	Takamäentie 9	2311966	62100	1074430	S252150	3	3298857	6992920	4080	0			24390	1
6210002	Takamäentie 6	2311963	62100	1074430	S252150	3	3298857	6992920	4080	0			24400	2
6210002	Takamäentie 3	2311965	62100	1074430	S252150	3	3298857	6992920	4080	0			24410	3
6210002	Takamäentie 5	2311964	62100	1074430	S252150	3	3298857	6992920	4080	0			24420	4
6210002	Takamäentie 19	5005766	62100	1074430	S252150	3	3298857	6992920	4080	0			24430	5
6210002	Takamäentie 8	2311967	62100	1074430	S252150	3	3298857	6992920	4080	0			24440	6
6210002	Takamäentie 13	2311968	62100	1074430	S252150	3	3298857	6992920	4080	0			24450	7
6210002	Takamäentie 11	2311969	62100	1074430	S252150	3	3298857	6992920	5009	0			24460	8
6210002	Takamäentie 16	4000603	62100	1074430	S252150	3	3298857	6992920	4080	0			24470	9
6210002	Takamäentie 14	3789361	62100	1074430	S252150	3	3298857	6992920	4080	0			24480	10
6210002	Vanhatie 8	2311971	62100	1074437	S252150	3	3298720	6992793	4080	0			24500	1
6210002	Vanhatie 5	2311972	62100	1074437	S252150	3	3298720	6992793	4080	0			24510	2
6210002	Vanhatie 6	2311973	62100	1074437	S252150	3	3298720	6992793	4080	0			24520	3
6210002	Kulmatie 4	2311975	62100	3424691	S252150	3	3298776	6992717	4080	0			24540	1
6210002	Kulmatie 5	2311976	62100	3424691	S252150	3	3298776	6992717	4080	0			24550	2
6210002	Kulmatie 6	5778973	62100	3424691	S252150	3	3298776	6992717	4080	0			24560	3
6210002	Kulmatie 6 A	5778974	62100	3424691	S252150	3	3298776	6992717	4080	0			24570	4
6210002	Kulmatie 6 B	5778975	62100	3424691	S252150	3	3298776	6992717	4080	0			24580	5
6210002	Alajärventie 132	2153856	62100	972022	724784	3	3297701	6992923	4080	0			24610	1
6210002	Alajärventie 134	2153855	62100	972022	724784	3	3297701	6992923	4080	0			24620	2
6210002	Alajärventie 93	2153857	62100	972024	724784	3	3297386	6993136	4080	0			24640	1
6210002	Alajärventie 94	2153858	62100	972024	724784	3	3297386	6993136	4080	0			24650	2
6210002	Alajärventie 92	2153859	62100	972024	724784	3	3297386	6993136	4080	0			24660	3
6210002	Jänismäentie 91	5566437	62100	3614015	724784	3	3297675	6993992	4080	0			24680	1
6210002	Jänismäentie 132	4849547	62100	972028	724784	3	3297619	6994226	4080	0			24700	1
6210002	Jänismäentie 130	4168562	62100	972028	724784	3	3297601	6994199	4080	0			24710	1
6210002	Jänismäentie 126	2153861	62100	972028	724784	3	3297601	6994199	4080	0			24720	2
6210002	Jänismäentie 120	4367919	62100	972028	724784	3	3297601	6994199	4080	0			24730	3
6210002	Jänismäentie 109	3998228	62100	2912237	724784	3	3297645	6994070	4080	0			24750	1
6210002	Jänismäentie 110	3998229	62100	2912237	724784	3	3297645	6994070	4080	0			24760	2
6210002	Alajärventie 54	2153862	62100	972029	724784	3	3297078	6993353	4080	0			24780	1
6210002	Alajärventie 51	2153863	62100	972031	724784	3	3296977	6993426	4080	0			24800	1
6210002	Alajärventie 49	2153864	62100	972031	724784	3	3296977	6993426	4080	0			24810	2
6210002	Alajoentie 5	2305041	62100	1070445	724784	3	3296528	6993624	4080	0			24830	1
6210002	Alajoentie 3	2305042	62100	1070445	724784	3	3296528	6993624	4080	0			24840	2
6210002	Alajoentie 12	2305043	62100	1070448	724784	3	3296525	6993677	4080	0			24860	1
6210002	Alajoentie 10	2305044	62100	1070448	724784	3	3296525	6993677	4080	0			24870	2
6210002	Alajoentie 13	4422467	62100	1070448	724784	3	3296525	6993677	4080	0			24880	3
6210002	Alajoentie 52	2305046	62100	1070450	724784	3	3296461	6994099	4080	0			24900	1
6210002	Leipähilankuja 120	2305047	62100	1070450	724784	3	3296461	6994099	4080	0			24910	2
6210002	Konttaantie 93	2305048	62100	1070450	724784	3	3296461	6994099	4080	0			24920	3
6210002	Leipähilankuja 99	4196498	62100	1070450	724784	3	3296461	6994099	4080	0			24930	4
6210002	Leipähilankuja 98	4966590	62100	1070450	724784	3	3297348	6994424	4080	0			24940	1
6210002	Alajoentie 115	2305050	62100	1070454	724784	3	3296280	6994634	4080	0			24960	1
6210002	Alajoentie 116 as 2	4568887	62100	1070470	724784	3	3296280	6994634	4080	0			25260	2
6210002	Alajoentie 127	5532840	62100	3601818	724784	3	3296226	6994775	4080	0			24980	1
6210002	Alajoentie 145	2305051	62100	1070455	724784	3	3296167	6994942	4080	0			25000	1
6210002	Alajoentie 190	2305054	62100	1070458	724784	3	3295993	6995402	4080	0			25020	1
6210002	Alajoentie 195	2305052	62100	1070458	724784	3	3295993	6995402	4080	0			25030	2
6210002	Alajoentie 200	2305053	62100	1070458	724784	3	3295993	6995402	4080	0			25040	3
6210002	Rintatie 14	4287543	62100	3062210	724784	3	3295848	6995783	4080	0			25060	1
6210002	Konttaantie 23	2305057	62100	1070461	724784	3	3296845	6995792	4080	0			25080	1
6210002	Konttaantie 50	2305058	62100	1070462	724784	3	3297091	6995693	4080	0			25100	1
6210002	Konttaantie 16	2305059	62100	1070463	724784	3	3296769	6995858	4080	0			25120	1
6210002	Takaluomantie 102	2305060	62100	1070464	724784	3	3296873	6996074	4080	0			25140	1
6210002	Takaluomantie 105	4234379	62100	1070464	724784	3	3296873	6996074	4080	0			25150	2
6210002	Takaluomantie 140	2305062	62100	1070466	724784	3	3297222	6996103	4080	0			25170	1
6210002	Takaluomantie 181	2305063	62100	1070467	724784	3	3297510	6996016	4080	0			25190	1
6210002	Takaluomantie 118	2305064	62100	1070468	724784	3	3296991	6996118	4080	0			25210	1
6210002	Alajoentie 154	2305065	62100	1070469	724784	3	3296113	6995030	4080	0			25230	1
6210002	Alajoentie 116 as 1	2305067	62100	1070470	724784	3	3296251	6994665	4080	0			25250	1
6210002	Alajoentie 94	2305068	62100	1070471	724784	3	3296315	6994496	4058	0			25280	1
6210002	Alajoentie 90	5563539	62100	3613796	724784	3	3296280	6994577	4080	0			25300	1
6210002	Alajoentie 68	3998227	62100	1070473	724784	3	3296338	6994483	4057	0			25320	1
6210002	Alajoentie 66	2305070	62100	1070473	724784	3	3296338	6994483	4080	0			25330	2
6210002	Alajoentie 62	2305071	62100	1070474	724784	3	3296347	6994402	4080	0			25350	1
6210002	Alajoentie 46	5561900	62100	3612379	724784	3	3296480	6993903	4080	0			25370	1
6210002	Alajoentie 38	2305072	62100	1070475	724784	3	3296480	6993903	4080	0			25390	2
6210002	Alajoentie 19	2305073	62100	1070478	724784	3	3296475	6993762	4080	0			25410	1
6210002	Alajoentie 18	2305075	62100	1070478	724784	3	3296475	6993762	4080	0			25420	2
6210002	Alajoentie 15	4869460	62100	1070478	724784	3	3296508	6993724	4080	0			25430	1
6210002	Mikkiläntie 9	2305346	62100	1070658	724784	3	3298230	6992851	4080	0			25450	1
6210002	Mikkiläntie 11	2305344	62100	1070658	724784	3	3298230	6992851	4080	0			25460	2
6210002	Mikkiläntie 13	2305345	62100	1070658	724784	3	3298230	6992851	4080	0			25470	3
6210002	Mikkiläntie 59	2305347	62100	1070659	724784	3	3298034	6993237	4080	0			25490	1
6210002	Mikkiläntie 67	2305348	62100	1070660	724784	3	3298002	6993325	4080	0			25510	1
6210002	Mikkiläntie 75	4000597	62100	1070660	724784	3	3298002	6993325	4080	0			25520	2
6210002	Mikkiläntie 83	2305350	62100	1070662	724784	3	3297960	6993399	4080	0			25540	1
6210002	Mikkiläntie 85	2305351	62100	1070663	724784	3	3297927	6993483	4080	0			25560	1
6210002	Tuulensuuntie 2	1948939	62100	844674	724784	3	3298542	6992743	5009	0			25580	1
6210002	Tuulensuuntie 3	1948940	62100	844674	724784	3	3298542	6992743	4080	0			25590	2
6210002	Tuulensuuntie 4	1948941	62100	844674	724784	3	3298542	6992743	4080	0			25600	3
6210002	Tuulensuuntie 5	1948942	62100	844674	724784	3	3298542	6992743	4080	0			25610	4
6210002	Tuulensuuntie 9	1948943	62100	844674	724784	3	3298542	6992743	4080	0			25620	5
6210002	Tuulensuuntie 6	1948944	62100	844674	724784	3	3298542	6992743	4080	0			25630	6
6210002	Lähteentie 1	1948945	62100	844680	724784	3	3298609	6992779	5009	0			25650	1
6210002	Lähteentie 3	1948946	62100	844680	724784	3	3298609	6992779	4080	0			25660	2
6210002	Lähteentie 4 A 1	1948947	62100	844680	724784	3	3298609	6992779	4080	0			25670	3
6210002	Lähteentie 6	1948949	62100	844680	724784	3	3298609	6992779	4080	0			25680	4
6210002	Lähteentie 5	1948950	62100	844680	724784	3	3298609	6992779	4080	0			25690	5
6210002	Lähteentie 7	1948951	62100	844680	724784	3	3298609	6992779	4080	0			25700	6
6210002	Vanhatie 1	1948953	62100	844687	724784	3	3298688	6992727	4080	0			25720	1
6210002	Vanhatie 3	1948954	62100	844687	724784	3	3298688	6992727	5009	0			25730	2
6210002	Vanhatie 139	5788171	62100	3696575	724784	3	3298929	6993956	4080	0			25750	1
6210002	Kaunistontie 2	1948955	62100	3310047	724784	3	3298682	6992793	4080	0			25770	1
6210002	Kaunistontie 4	3999739	62100	3310047	724784	3	3298682	6992793	4080	0			25780	2
6210002	Kaunistontie 3	3490580	62100	3310047	724784	3	3298682	6992793	4080	0			25790	3
6210002	Kaunistontie 8	3999740	62100	3310047	724784	3	3298651	6992845	4080	0			25800	1
6210002	Voitilantie 7	1948972	62100	3310047	724784	3	3298651	6992845	4080	0			25820	2
6210002	Kaunistontie 7	4966598	62100	3310047	724784	3	3298630	6992864	4080	0			25810	1
6210002	Kaunistontie 10	1948959	62100	3310047	724784	3	3298554	6992910	4080	0			25830	1
6210002	Kaunistontie 10 as 1	1948960	62100	3310047	724784	3	3298554	6992910	4080	0			25840	2
6210002	Kaunistontie 12	4703776	62100	3310047	724784	3	3298554	6992910	4080	0			25850	3
6210002	Kaunistontie 13	1948966	62100	3424690	724784	3	3298555	6992971	4080	0			25870	1
6210002	Kaunistontie 14	1948967	62100	3424690	724784	3	3298555	6992971	4080	0			25880	2
6210002	Kaunistontie 15	3490581	62100	3424690	724784	3	3298555	6992971	4080	0			25890	3
6210002	Voitilantie 11	4000598	62100	3424690	724784	3	3298555	6992971	4080	0			25900	4
6210002	Voitilantie 16	1948961	62100	3424690	724784	3	3298474	6992926	4080	0			25910	1
6210002	Voitilantie 17	1948962	62100	3424690	724784	3	3298474	6992926	4080	0			25920	2
6210002	Voitilantie 20	1948963	62100	3424690	724784	3	3298474	6992926	4080	0			25940	3
6210002	Voitilantie 18	4294300	62100	3424690	724784	3	3298612	6993009	4058	0			25930	1
6210002	Voitilantie 9	1948970	62100	3424689	724784	3	3298612	6993009	4080	0			25960	2
6210002	Voitilantie 10	1948971	62100	3424689	724784	3	3298612	6993009	4080	0			25970	3
6210002	Voitilantie 8	1948973	62100	3424689	724784	3	3298612	6993009	4080	0			25980	4
6210002	Voitilantie 5	1948974	62100	844709	724784	3	3298718	6993082	4080	0			26000	1
6210002	Voitilantie 6	1948975	62100	844709	724784	3	3298718	6993082	4080	0			26010	2
6210002	Voitilantie 4	1948976	62100	844709	724784	3	3298718	6993082	4080	0			26020	3
6210002	Voitilantie 3	1948977	62100	844709	724784	3	3298718	6993082	4080	0			26030	4
6210002	Mäkirinteentie 1-3 C 9	2311931	62100	1074401	725336	3	3298775	6992993	4080	0			26060	1
6210002	Mäkirinteentie 1-3 B 8	2311930	62100	1074401	725336	3	3298775	6992993	4080	0			26070	2
6210002	Mäkirinteentie 1-3 B 7	2311929	62100	1074401	725336	3	3298775	6992993	4080	0			26080	3
6210002	Mäkirinteentie 1-3 B 6	2311928	62100	1074401	725336	3	3298775	6992993	4080	0			26090	4
6210002	Mäkirinteentie 1-3 B 5	2311927	62100	1074401	725336	3	3298775	6992993	4080	0			26100	5
6210002	Mäkirinteentie 1-3 A 3	2311925	62100	1074401	725336	3	3298775	6992993	4080	0			26110	6
6210002	Mäkirinteentie 1-3 A 4	2311926	62100	1074401	725336	3	3298775	6992993	4080	0			26120	7
6210002	Mäkirinteentie 1-3 A 2	2311924	62100	1074401	725336	3	3298775	6992993	4080	0			26130	8
6210002	Mäkirinteentie 1-3 A 1	2311923	62100	1074401	725336	3	3298775	6992993	4080	0			26140	9
6210002	Mäkirinteentie 1-3 E 18	2311940	62100	1074403	725336	3	3298912	6993051	4080	0			26160	1
6210002	Mäkirinteentie 1-3 E 17	2311939	62100	1074403	725336	3	3298912	6993051	4080	0			26170	2
6210002	Mäkirinteentie 1-3 E 16	2311938	62100	1074403	725336	3	3298912	6993051	4080	0			26180	3
6210002	Mäkirinteentie 1-3 E 15	2311937	62100	1074403	725336	3	3298912	6993051	4080	0			26190	4
6210002	Mäkirinteentie 1-3 D 14	2311936	62100	1074403	725336	3	3298912	6993051	4080	0			26200	5
6210002	Mäkirinteentie 1-3 D 13	2311935	62100	1074403	725336	3	3298912	6993051	4080	0			26210	6
6210002	Mäkirinteentie 1-3 D 12	2311934	62100	1074403	725336	3	3298912	6993051	4080	0			26220	7
6210002	Mäkirinteentie 1-3 C 11	2311933	62100	1074403	725336	3	3298912	6993051	4080	0			26230	8
6210002	Mäkirinteentie 1-3 C 10	2311932	62100	1074403	725336	3	3298912	6993051	4080	0			26240	9
6210002	Alarita 3	4935284	62100	3424692	725336	3	3299017	6993000	4080	0			26260	1
6210002	Alarita 5	4532945	62100	3424692	725336	3	3299019	6993028	4080	0			26270	1
6210002	Alarita 4	3490582	62100	3424692	725336	3	3299019	6993028	4080	0			26280	2
6210002	Mäkirinteentie 7	4000600	62100	3424692	725336	3	3299019	6993028	4080	0			26290	3
6210002	Alarita 1	5565116	62100	3424692	725336	3	3299027	6992976	4080	0			26300	1
6210002	Mäkirinteentie 9	2311942	62100	1074407	725336	3	3299130	6993064	4080	0			26320	1
6210002	Mäkirinteentie 11	2311943	62100	1074407	725336	3	3299130	6993064	4080	0			26330	2
6210002	Mäkirinteentie 13	2311944	62100	1074407	725336	3	3299130	6993064	4080	0			26340	3
6210002	Mäkirinteentie 16	4056425	62100	1074407	725336	3	3299130	6993064	4080	0			26350	4
6210002	Pajurita 4	4596705	62100	3679455	725336	3	3299289	6993007	4080	0			26370	1
6210002	Pajurita 3	5562872	62100	3679455	725336	3	3299286	6993031	4080	0			26380	1
6210002	Pajurita 2	5771357	62100	3679455	725336	3	3299286	6993031	4080	0			26390	2
6210002	Pajurita 1	5448414	62100	3679455	725336	3	3299286	6993031	4080	0			26400	3
6210002	Leppärita 4	4337572	62100	3032991	725336	3	3299380	6993045	4080	0			26420	1
6210002	Leppärita 3	4536808	62100	3032991	725336	3	3299380	6993045	4080	0			26430	2
6210002	Leppärita 1	5551380	62100	3032991	725336	3	3299353	6993062	4080	0			26440	1
6210002	Mäntyrita 5	4464871	62100	3038271	725336	3	3299524	6993147	4080	0			26460	1
6210002	Mäntyrita 3	4377649	62100	3038271	725336	3	3299524	6993147	4080	0			26480	2
6210002	Mäntyrita 1	4420258	62100	3038271	725336	3	3299524	6993147	4080	0			26490	3
6210002	Mäntyrita 2	4361556	62100	3038271	725336	3	3299524	6993147	4080	0			26500	4
6210002	Mäntyrita 4	4866200	62100	3038271	725336	3	3299534	6993128	4080	0			26470	1
6210002	Tuomirita 4	5935647	62100	3745815	725336	3	3299496	6993269	tyhj	0			26520	1
6210002	Kuusirita 2	4799381	62100	3038270	725336	3	3299480	6993218	4080	0			26540	1
6210002	Kuusirita 4	4565112	62100	3038270	725336	3	3299480	6993218	4080	0			26550	2
6210002	Kuusirita 6	4513557	62100	3038270	725336	3	3299480	6993218	4080	0			26560	3
6210002	Kuusirita 5	4346267	62100	3038270	725336	3	3299480	6993218	4080	0			26570	4
6210002	Kuusirita 3	4461065	62100	3038270	725336	3	3299480	6993218	4080	0			26580	5
6210002	Kuusirita 1	4491298	62100	3038270	725336	3	3299480	6993218	4080	0			26590	6
6210002	Koivurita 1	4358625	62100	3633837	725336	3	3299362	6993115	4080	0			26610	1
6210002	Koivurita 2	4478351	62100	3633837	725336	3	3299362	6993115	4080	0			26620	2
6210002	Koivurita 3	5461647	62100	3633837	725336	3	3299342	6993143	4080	0			26630	1
6210002	Koivurita 4	5529544	62100	3633837	725336	3	3299342	6993143	4080	0			26640	2
6210002	Koivurita 5	4536785	62100	3633838	725336	3	3299322	6993180	4080	0			26660	1
6210002	Koivurita 6	4352013	62100	3633838	725336	3	3299326	6993142	4080	0			26670	1
6210002	Koivurita 8	4656312	62100	3633838	725336	3	3299326	6993142	4080	0			26690	2
6210002	Koivurita 7	4490635	62100	3633838	725336	3	3299307	6993212	4080	0			26680	1
6210002	Haaparita 1	5872445	62100	3679056	725336	3	3299276	6993067	4080	0			26710	1
6210002	Haaparita 2	5757472	62100	3679056	725336	3	3299276	6993067	4080	0			26720	2
6210002	Haaparita 3	4726506	62100	3679056	725336	3	3299276	6993067	4080	0			26730	3
6210002	Haaparita 4	5872446	62100	3679056	725336	3	3299276	6993067	4080	0			26740	4
6210002	Haaparita 5	4365072	62100	3724095	725336	3	3299241	6993138	4080	0			26760	1
6210002	Haaparita 6	5872447	62100	3724095	725336	3	3299241	6993138	4080	0			26770	2
6210002	Haaparita 7	5373461	62100	3724095	725336	3	3299241	6993138	4080	0			26780	3
6210002	Haaparita 8	5429206	62100	3679058	725336	3	3299228	6993143	4080	0			26800	1
6210002	Haaparita 9	4490883	62100	3679058	725336	3	3299220	6993171	4080	0			26810	1
6210002	Haaparita 10	5385647	62100	3679058	725336	3	3299210	6993169	4080	0			26820	1
6210002	Otsonrita 1	5507084	62100	3603637	725336	3	3299091	6993286	4080	0			26840	1
6210002	Otsonrita 1 C	5591426	62100	3603637	725336	3	3299091	6993286	4080	0			26850	2
6210002	Otsonrita 1 D	5591427	62100	3603637	725336	3	3299091	6993286	4080	0			26860	3
6210002	Otsonrita 3 A	5507298	62100	3603637	725336	3	3299101	6993276	4080	0			26870	1
6210002	Otsonrita 3 B	5511265	62100	3603637	725336	3	3299108	6993269	4080	0			26880	1
6210002	Otsonrita 6	5413041	62100	3679456	725336	3	3299135	6993264	4080	0			26900	1
6210002	Otsonrita 4	5437014	62100	3679457	725336	3	3299119	6993286	4080	0			26920	1
6210002	Otsonrita 2	5370161	62100	3679457	725336	3	3299119	6993286	4080	0			26930	2
6210002	Lumikonrita 2	5437583	62100	3679458	S333053	3	3299215	6993333	4080	0			26960	1
6210002	Lumikonrita 1	4744701	62100	3679458	S333053	3	3299192	6993338	4080	0			26970	1
6210002	Lumikonrita 3	5101023	62100	3679458	S333053	3	3299192	6993338	4080	0			26990	2
6210002	Lumikonrita 5	5239422	62100	3679459	S333053	3	3299192	6993338	4080	0			27010	3
6210002	Lumikonrita 4	4776540	62100	3679458	S333053	3	3299240	6993290	4080	0			26980	1
6210002	Lumikonrita 7	4847865	62100	3679459	S333053	3	3299240	6993290	4080	0			27030	2
6210002	Lumikonrita 6	4901378	62100	3679459	S333053	3	3299279	6993292	4080	0			27020	1
6210002	Lumikonrita 8	4773704	62100	3500033	S333053	3	3299338	6993291	4080	0			27050	1
6210002	Lumikonrita 9	4837688	62100	3500033	S333053	3	3299338	6993291	4080	0			27060	2
6210002	Lumikonrita 10	4847937	62100	3500033	S333053	3	3299338	6993291	4080	0			27070	3
6210002	Lumikonrita 11	4894226	62100	3500033	S333053	3	3299338	6993291	4080	0			27080	4
